Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000105289,TJP3,Gene Expression,0.43505774231411126,0.0,0.0,10395,0.7061673562930378,2181
ENSG00000090382,LYZ,Gene Expression,0.43470534762591406,0.0,0.0,47878,7.003064911661504,4254
ENSG00000114315,HES1,Gene Expression,0.4344009957436141,0.0,0.0,20812,1.5604821752153593,2854
ENSG00000188643,S100A16,Gene Expression,0.4333199190000713,0.0,0.0,68806,5.553100404743862,4154
ENSG00000186081,KRT5,Gene Expression,0.4326635052909852,0.0,0.0,10106,0.9452796472413635,1763
ENSG00000027001,MIPEP,Gene Expression,0.43190952713514624,0.0,0.0,13371,0.9538800192588627,2388
ENSG00000111371,SLC38A1,Gene Expression,0.4318879604296432,0.0,0.0,25214,1.9439517631460812,3180
ENSG00000116962,NID1,Gene Expression,0.4299582570792992,0.0,0.0,16260,4.105969532762825,4217
ENSG00000176102,CSTF3,Gene Expression,0.42978700563803174,0.0,0.0,33928,2.671306962316495,3540
ENSG00000174871,CNIH2,Gene Expression,0.4296691450197277,0.0,0.0,6949,0.4799597208825507,1792
ENSG00000103260,METRN,Gene Expression,0.42928649031278143,0.0,0.0,28987,2.358819203518535,3328
ENSG00000157613,CREB3L1,Gene Expression,0.4292795626700785,0.0,0.0,39306,3.1212238206058607,3601
ENSG00000139629,GALNT6,Gene Expression,0.42919000079094,0.0,0.0,13122,0.9439145368867374,2378
ENSG00000184709,LRRC26,Gene Expression,0.42809238411738043,0.0,0.0,11899,0.8704219808518684,2275
ENSG00000109586,GALNT7,Gene Expression,0.4277133761435942,0.0,0.0,21946,1.6111716977044643,2927
ENSG00000166710,B2M,Gene Expression,0.4276249250845507,0.0,0.0,145081,21.801701017469682,4951
ENSG00000211675,IGLC1,Gene Expression,0.4274711068484888,0.0,0.0,29666,4.133199764908594,2280
ENSG00000117461,PIK3R3,Gene Expression,0.4271200902509433,0.0,0.0,29377,2.1833995828325463,3184
ENSG00000130303,BST2,Gene Expression,0.4266399059301834,0.0,0.0,70957,5.8509501953005385,4192
ENSG00000196136,SERPINA3,Gene Expression,0.42645341191270386,0.0,0.0,11471,0.9281362479655538,1887
ENSG00000196074,SYCP2,Gene Expression,0.4261714629306414,0.0,0.0,5879,0.39283361916969545,1640
ENSG00000185479,KRT6B,Gene Expression,0.4260833256358543,0.0,0.0,5744,0.4945160663644613,1183
ENSG00000064270,ATP2C2,Gene Expression,0.4260790251869293,0.0,0.0,11771,0.8058345592812395,2189
ENSG00000081923,ATP8B1,Gene Expression,0.4258681985359858,0.0,0.0,18066,1.3104257803371784,2707
ENSG00000135773,CAPN9,Gene Expression,0.42562612914840925,0.0,0.0,2186,0.1479619269805547,874
ENSG00000122786,CALD1,Gene Expression,0.42519532967074075,0.0,0.0,57644,10.079020111608452,4792
ENSG00000163453,IGFBP7,Gene Expression,0.4247874629244344,0.0,0.0,119146,18.172132668948006,4848
ENSG00000106565,TMEM176B,Gene Expression,0.42469385429879175,0.0,0.0,20581,4.9803229632217905,4442
ENSG00000130635,COL5A1,Gene Expression,0.4246576805361699,0.0,0.0,38178,6.660237762950393,4488
ENSG00000139517,LNX2,Gene Expression,0.4243395074635514,0.0,0.0,11864,0.8514924880112348,2349
ENSG00000115457,IGFBP2,Gene Expression,0.4238733772359037,0.0,0.0,31691,3.1658849583397277,3610
ENSG00000135218,CD36,Gene Expression,0.423853196351286,0.0,0.0,7752,2.525442304116303,3250
ENSG00000162551,ALPL,Gene Expression,0.4236652101310116,0.0,0.0,4039,1.3710401924904152,1916
ENSG00000168685,IL7R,Gene Expression,0.42365143731514904,0.0,0.0,15781,2.03297777869346,2833
ENSG00000052723,SIKE1,Gene Expression,0.42335640020734,0.0,0.0,20000,1.5739225520016813,2991
ENSG00000131620,ANO1,Gene Expression,0.42241164859600333,0.0,0.0,24357,1.9471867727235246,3112
ENSG00000151725,CENPU,Gene Expression,0.42216178615997446,0.0,0.0,10189,0.7073690941390995,2195
ENSG00000117472,TSPAN1,Gene Expression,0.4220118401919713,0.0,0.0,12542,1.0116400106674712,2187
ENSG00000114529,C3orf52,Gene Expression,0.4217726095549005,0.0,0.0,11367,0.765393078534662,2192
ENSG00000137077,CCL21,Gene Expression,0.4215379136037953,0.0,0.0,5933,1.2151618547036616,1552
ENSG00000197601,FAR1,Gene Expression,0.42036460357624533,0.0,0.0,23849,1.836626028781576,3173
ENSG00000159189,C1QC,Gene Expression,0.41962235120896846,0.0,0.0,35888,8.089685103957699,4721
ENSG00000276043,UHRF1,Gene Expression,0.4195988944129702,0.0,0.0,12180,0.8739489964575955,2331
ENSG00000132698,RAB25,Gene Expression,0.41952795749144856,0.0,0.0,14165,1.029830402028039,2415
ENSG00000140937,CDH11,Gene Expression,0.41837969042589884,0.0,0.0,23783,4.849220862578934,4256
ENSG00000116133,DHCR24,Gene Expression,0.4180932462432905,0.0,0.0,20386,1.4818978718480273,2760
ENSG00000185559,DLK1,Gene Expression,0.41805644917780255,0.0,0.0,2398,0.9441555125511507,1384
ENSG00000124429,POF1B,Gene Expression,0.4179734614559904,0.0,0.0,9147,0.6187821821861955,2082
ENSG00000140092,FBLN5,Gene Expression,0.41790086055489245,0.0,0.0,11325,3.353916438522681,3822
ENSG00000113296,THBS4,Gene Expression,0.41703720848382286,0.0,0.0,15590,2.616915868517725,3227
ENSG00000117115,PADI2,Gene Expression,0.41615824840450133,0.0,0.0,13041,0.935567662688635,2387
ENSG00000131844,MCCC2,Gene Expression,0.4151519287534567,0.0,0.0,23863,1.7859760105108553,3034
ENSG00000138650,PCDH10,Gene Expression,0.4149450025736665,0.0,0.0,2133,0.16827368870929166,544
ENSG00000134057,CCNB1,Gene Expression,0.41461582256080143,0.0,0.0,10663,0.7477045001788373,2220
ENSG00000196586,MYO6,Gene Expression,0.41428902835235765,0.0,0.0,26138,1.953643872672768,3107
ENSG00000197822,OCLN,Gene Expression,0.41404052854741696,0.0,0.0,14120,0.9840668153636082,2432
ENSG00000057935,MTA3,Gene Expression,0.41308867667168647,0.0,0.0,19265,1.429215912925129,2857
ENSG00000143320,CRABP2,Gene Expression,0.4125473927288194,0.0,0.0,27835,3.8404171030541403,4011
ENSG00000119681,LTBP2,Gene Expression,0.4112756578737128,0.0,0.0,24457,3.453176538099863,3888
ENSG00000170476,MZB1,Gene Expression,0.41120586488151184,0.0,0.0,17171,2.0325450494285193,3191
ENSG00000088882,CPXM1,Gene Expression,0.4106723742362995,0.0,0.0,9835,2.520151193428158,3374
ENSG00000130702,LAMA5,Gene Expression,0.41047902479208787,0.0,0.0,23354,1.8107099908907536,3086
ENSG00000182809,CRIP2,Gene Expression,0.4102995090329127,0.0,0.0,37786,3.0353371310838706,3596
ENSG00000141232,TOB1,Gene Expression,0.41021109028659936,0.0,0.0,44345,3.4571582626228685,3686
ENSG00000189143,CLDN4,Gene Expression,0.40971366548560806,0.0,0.0,25367,1.903994983429328,2931
ENSG00000149100,EIF3M,Gene Expression,0.40964671849160333,0.0,0.0,26265,2.095017929390929,3305
ENSG00000167588,GPD1,Gene Expression,0.4096353415453312,0.0,0.0,1061,0.6975017323802,734
ENSG00000171940,ZNF217,Gene Expression,0.4095438410670361,0.0,0.0,46187,3.7017653052664667,3845
ENSG00000156968,MPV17L,Gene Expression,0.40918831892557916,0.0,0.0,7842,0.5776635757016315,1886
ENSG00000167900,TK1,Gene Expression,0.40842913673491427,0.0,0.0,9882,0.7048293614992713,2152
ENSG00000041353,RAB27B,Gene Expression,0.40839970358919825,0.0,0.0,11962,0.8362053583329583,2322
ENSG00000158106,RHPN1,Gene Expression,0.40810074926115514,0.0,0.0,14198,1.0501226339342322,2525
ENSG00000065183,WDR3,Gene Expression,0.40784331224211207,0.0,0.0,14890,1.18272697804367,2679
ENSG00000074696,HACD3,Gene Expression,0.40717280460216576,0.0,0.0,24819,1.8713774062728707,3130
ENSG00000152503,TRIM36,Gene Expression,0.40708001376170894,0.0,0.0,7504,0.5242897126651098,1947
ENSG00000076554,TPD52,Gene Expression,0.4070697605156705,0.0,0.0,19185,1.4748613211739172,3033
ENSG00000141367,CLTC,Gene Expression,0.4062518213085716,0.0,0.0,39536,3.074535003193644,3608
ENSG00000140374,ETFA,Gene Expression,0.40578137090102984,0.0,0.0,31479,2.4353156692656657,3390
ENSG00000121966,CXCR4,Gene Expression,0.40538485844905214,0.0,0.0,24897,3.365326565961935,3805
ENSG00000101146,RAE1,Gene Expression,0.40528279158315184,0.0,0.0,19485,1.5263838841193196,2992
ENSG00000150667,FSIP1,Gene Expression,0.40480460798491713,0.0,0.0,8575,0.5804008839126712,1943
ENSG00000087086,FTL,Gene Expression,0.40480078759950966,0.0,0.0,152194,24.223032564767195,4968
ENSG00000241484,ARHGAP8,Gene Expression,0.40475635968829726,0.0,0.0,12310,0.8884302001109239,2295
ENSG00000011426,ANLN,Gene Expression,0.4041515066632741,0.0,0.0,7788,0.5269479992528774,1964
ENSG00000205336,ADGRG1,Gene Expression,0.4040434190794273,0.0,0.0,21350,1.6096459338494657,2873
ENSG00000215845,TSTD1,Gene Expression,0.4039816599007266,0.0,0.0,23640,1.824558072224507,3078
ENSG00000052344,PRSS8,Gene Expression,0.4039792299580803,0.0,0.0,16483,1.2079846303908983,2581
ENSG00000100234,TIMP3,Gene Expression,0.4029252741355607,0.0,0.0,93817,14.377803300321741,4862
ENSG00000120129,DUSP1,Gene Expression,0.40255756352883354,0.0,0.0,30201,6.352751230523418,4688
ENSG00000120738,EGR1,Gene Expression,0.40240965921143335,0.0,0.0,52304,9.220846026254007,4755
ENSG00000073350,LLGL2,Gene Expression,0.4016607778429208,0.0,0.0,13812,1.0235736571898268,2554
ENSG00000138080,EMILIN1,Gene Expression,0.4015485551582175,0.0,0.0,21929,4.788907318732492,4356
ENSG00000171199,OPRPN,Gene Expression,0.40107635461024455,0.0,0.0,1712,0.16108002658822407,394
ENSG00000170921,TANC2,Gene Expression,0.40090783263109014,0.0,0.0,27889,2.1465542999009344,3239
ENSG00000169242,EFNA1,Gene Expression,0.4009071158939319,0.0,0.0,19894,1.5035406261766058,2827
ENSG00000103196,CRISPLD2,Gene Expression,0.4005050657387664,0.0,0.0,12138,2.6353075601255402,3588
ENSG00000204219,TCEA3,Gene Expression,0.3997399857021058,0.0,0.0,11918,0.8883308704311335,2391
ENSG00000170759,KIF5B,Gene Expression,0.39935936996678806,0.0,0.0,55308,4.471092786449818,4027
ENSG00000135917,SLC19A3,Gene Expression,0.3987720994781059,0.0,0.0,1256,0.7471790059355446,912
ENSG00000172292,CERS6,Gene Expression,0.3987193487785237,0.0,0.0,22958,1.7317501085744467,3067
ENSG00000164756,SLC30A8,Gene Expression,0.39845242154878735,0.0,0.0,6074,0.4073326671264261,1763
ENSG00000013306,SLC25A39,Gene Expression,0.3982488256327013,0.0,0.0,51704,4.353795372744708,4071
ENSG00000094755,GABRP,Gene Expression,0.39808076708376255,0.0,0.0,5157,0.39050511900530627,900
ENSG00000134291,TMEM106C,Gene Expression,0.3976142236886941,0.0,0.0,29147,2.315859630648178,3395
ENSG00000169435,RASSF6,Gene Expression,0.39703443906403524,0.0,0.0,5878,0.389735829515162,1779
ENSG00000137648,TMPRSS4,Gene Expression,0.396812801384091,0.0,0.0,2516,0.17028708289024763,990
ENSG00000275713,HIST1H2BH,Gene Expression,0.3966545747409779,0.0,0.0,12628,0.9172466232598344,2442
ENSG00000005884,ITGA3,Gene Expression,0.39606142951016576,0.0,0.0,8094,0.6813904340873996,2015
ENSG00000183742,MACC1,Gene Expression,0.3957749708332068,0.0,0.0,8897,0.6753386587465636,2075
ENSG00000115484,CCT4,Gene Expression,0.39573557736846443,0.0,0.0,21901,1.6727962913605516,3097
ENSG00000108395,TRIM37,Gene Expression,0.395636403579177,0.0,0.0,16460,1.2515909950968296,2789
ENSG00000104738,MCM4,Gene Expression,0.39552969957467143,0.0,0.0,13430,0.9888616189034932,2504
ENSG00000175895,PLEKHF2,Gene Expression,0.39401631233329754,0.0,0.0,26674,2.0879579790422507,3254
ENSG00000197070,ARRDC1,Gene Expression,0.3936773699809685,0.0,0.0,22741,1.7324035187331435,3060
ENSG00000115884,SDC1,Gene Expression,0.39285842859783393,0.0,0.0,39866,3.4881827530248253,3742
ENSG00000167861,HID1,Gene Expression,0.3913881404011866,0.0,0.0,14625,1.094921460155398,2562
ENSG00000068489,PRR11,Gene Expression,0.3912567626946424,0.0,0.0,7190,0.48812481798131907,1870
ENSG00000240583,AQP1,Gene Expression,0.39108929695395733,0.0,0.0,21016,4.308613848923055,3853
ENSG00000123975,CKS2,Gene Expression,0.39104484439489845,0.0,0.0,8445,0.5933805466652763,2064
ENSG00000105514,RAB3D,Gene Expression,0.3906403645421491,0.0,0.0,25227,1.9834551243453435,3184
ENSG00000076604,TRAF4,Gene Expression,0.39047741671607233,0.0,0.0,23951,1.906800694674197,3175
ENSG00000113719,ERGIC1,Gene Expression,0.3903041329895405,0.0,0.0,26835,2.077028381598777,3259
ENSG00000116752,BCAS2,Gene Expression,0.3900692912555325,0.0,0.0,10820,0.8207035150782971,2333
ENSG00000135046,ANXA1,Gene Expression,0.38979462446921076,0.0,0.0,32941,5.984980729395203,4634
ENSG00000152583,SPARCL1,Gene Expression,0.38902417410257123,0.0,0.0,33969,6.918055619928061,4565
ENSG00000147257,GPC3,Gene Expression,0.3887090601281398,0.0,0.0,5082,1.632407125916181,2608
ENSG00000065618,COL17A1,Gene Expression,0.38868793753035297,0.0,0.0,5533,0.5266585389068568,1410
ENSG00000049540,ELN,Gene Expression,0.3881893594183269,0.0,0.0,9319,2.133573612713064,3114
ENSG00000159166,LAD1,Gene Expression,0.388138645360163,0.0,0.0,9691,0.6805804966993707,2203
ENSG00000114248,LRRC31,Gene Expression,0.38761225700002117,0.0,0.0,2228,0.1583491236596367,767
ENSG00000184009,ACTG1,Gene Expression,0.38743823232068814,0.0,0.0,128614,11.4580101065497,4665
ENSG00000101210,EEF1A2,Gene Expression,0.3866908128289027,0.0,0.0,6867,0.5061839814208391,1813
ENSG00000196754,S100A2,Gene Expression,0.38658980879824983,0.0,0.0,3031,0.2937999952761309,865
ENSG00000104870,FCGRT,Gene Expression,0.38604097264067355,0.0,0.0,19568,4.87965262271552,4507
ENSG00000116096,SPR,Gene Expression,0.3854184053111884,0.0,0.0,13126,1.0168011060219269,2530
ENSG00000140263,SORD,Gene Expression,0.3852814241573548,0.0,0.0,9429,0.6728742315931757,2183
ENSG00000112096,SOD2,Gene Expression,0.38497486533996766,0.0,0.0,26114,5.177983458312375,4527
ENSG00000138771,SHROOM3,Gene Expression,0.3849738545842896,0.0,0.0,10545,0.7538666118905929,2255
ENSG00000221869,CEBPD,Gene Expression,0.3848404871054076,0.0,0.0,22308,4.979632309045847,4534
ENSG00000106003,LFNG,Gene Expression,0.38474863960094796,0.0,0.0,28046,2.2848545333183585,3407
ENSG00000073111,MCM2,Gene Expression,0.3840219993247848,0.0,0.0,11208,0.8198669648853729,2372
ENSG00000144381,HSPD1,Gene Expression,0.3839241203035196,0.0,0.0,25972,2.0775651002448923,3336
ENSG00000134323,MYCN,Gene Expression,0.38336694235276764,0.0,0.0,7318,0.5233340182132364,1936
ENSG00000143742,SRP9,Gene Expression,0.383274099012801,0.0,0.0,31357,2.4862188438243495,3471
ENSG00000159423,ALDH4A1,Gene Expression,0.38322616141561555,0.0,0.0,9496,0.7200036014342618,2166
ENSG00000203697,CAPN8,Gene Expression,0.38313871516968123,0.0,0.0,8901,0.6943697360173752,2049
ENSG00000204580,DDR1,Gene Expression,0.3829111459353657,0.0,0.0,23587,1.7908832043800271,2955
ENSG00000006625,GGCT,Gene Expression,0.38243427768843336,0.0,0.0,25066,2.0177483845809645,3266
ENSG00000017427,IGF1,Gene Expression,0.3823705688327627,0.0,0.0,8815,2.6003381324572565,3423
ENSG00000104899,AMH,Gene Expression,0.3822397880543455,0.0,0.0,10041,0.718528720661759,2148
ENSG00000125772,GPCPD1,Gene Expression,0.3821590945586513,0.0,0.0,29597,2.3594082855684824,3452
ENSG00000277734,TRAC,Gene Expression,0.3821313746182919,0.0,0.0,14983,2.043399377749376,3178
ENSG00000110492,MDK,Gene Expression,0.38170488452998097,0.0,0.0,53210,5.01946915960158,4276
ENSG00000172061,LRRC15,Gene Expression,0.3817033882940809,0.0,0.0,4757,0.7443079305808434,2086
ENSG00000125534,PPDPF,Gene Expression,0.38160470541516756,0.0,0.0,74514,6.515310038508092,4385
ENSG00000106537,TSPAN13,Gene Expression,0.38149400567410635,0.0,0.0,22057,1.7615995829867945,3076
ENSG00000165731,RET,Gene Expression,0.38134288445269204,0.0,0.0,6767,0.46448187024309134,1824
ENSG00000111206,FOXM1,Gene Expression,0.38103598523834287,0.0,0.0,7580,0.5286768327885942,1962
ENSG00000114405,C3orf14,Gene Expression,0.3806279211703645,0.0,0.0,11105,0.8114266788875395,2333
ENSG00000123500,COL10A1,Gene Expression,0.38057320410421247,0.0,0.0,5847,0.65115495300586,1938
ENSG00000003147,ICA1,Gene Expression,0.38040398373688605,0.0,0.0,13386,1.0008677239739436,2461
ENSG00000111319,SCNN1A,Gene Expression,0.38030717368428635,0.0,0.0,4484,0.3552128812279798,1288
ENSG00000117724,CENPF,Gene Expression,0.38019098215390057,0.0,0.0,6512,0.4487371853105143,1845
ENSG00000204388,HSPA1B,Gene Expression,0.37902089161941316,0.0,0.0,21009,1.6434484320146894,2955
ENSG00000122033,MTIF3,Gene Expression,0.3789691897483738,0.0,0.0,19964,1.6228078001455957,3008
ENSG00000196557,CACNA1H,Gene Expression,0.3789442399211804,0.0,0.0,8968,0.6578787591264639,2174
ENSG00000169738,DCXR,Gene Expression,0.37872544143088194,0.0,0.0,24689,1.988302670601018,3154
ENSG00000119333,WDR34,Gene Expression,0.37839330775905156,0.0,0.0,18223,1.3816821094221008,2851
ENSG00000168528,SERINC2,Gene Expression,0.3783548501336298,0.0,0.0,12989,0.9540686098217579,2403
ENSG00000106789,CORO2A,Gene Expression,0.37795186913236917,0.0,0.0,9315,0.664097659945703,2214
ENSG00000142089,IFITM3,Gene Expression,0.3778289538066994,0.0,0.0,29702,5.784267731453551,4612
ENSG00000154217,PITPNC1,Gene Expression,0.37711914892709425,0.0,0.0,27695,2.3219687920099994,3446
ENSG00000178695,KCTD12,Gene Expression,0.376858274608769,0.0,0.0,23001,5.066282479991148,4463
ENSG00000166741,NNMT,Gene Expression,0.3758452904584215,0.0,0.0,20398,4.420098075573293,4369
ENSG00000079435,LIPE,Gene Expression,0.3758369949354244,0.0,0.0,2393,0.8498102913793939,1590
ENSG00000141198,TOM1L1,Gene Expression,0.37575695849046215,0.0,0.0,7775,0.5419164412127846,2021
ENSG00000160113,NR2F6,Gene Expression,0.37545466000704836,0.0,0.0,28102,2.2712967870815857,3298
ENSG00000184678,HIST2H2BE,Gene Expression,0.3749102750444689,0.0,0.0,8107,0.5620279480052461,2037
ENSG00000178149,DALRD3,Gene Expression,0.37453321488736574,0.0,0.0,12659,0.9673499996273724,2538
ENSG00000148848,ADAM12,Gene Expression,0.37427955798928714,0.0,0.0,14391,2.8161635882491076,3702
ENSG00000173467,AGR3,Gene Expression,0.3741977413662244,0.0,0.0,4514,0.3486687044979193,1210
ENSG00000109321,AREG,Gene Expression,0.37409789873908467,0.0,0.0,7758,0.6111471598473992,1578
ENSG00000162576,MXRA8,Gene Expression,0.37402574245332726,0.0,0.0,19134,3.9958345361690015,4254
ENSG00000198125,MB,Gene Expression,0.37394222145411476,0.0,0.0,3550,0.23001480160046886,1397
ENSG00000008394,MGST1,Gene Expression,0.37334949631866066,0.0,0.0,29237,2.690997300730273,3353
ENSG00000146386,ABRACL,Gene Expression,0.3723118637268074,0.0,0.0,34406,2.9191125927710693,3667
ENSG00000010327,STAB1,Gene Expression,0.3721164951739544,0.0,0.0,17046,4.167470602739777,4130
ENSG00000174371,EXO1,Gene Expression,0.3719496041003052,0.0,0.0,4752,0.31359211743249477,1602
ENSG00000137804,NUSAP1,Gene Expression,0.371035832182847,0.0,0.0,10891,0.8120179781666689,2330
ENSG00000186184,POLR1D,Gene Expression,0.37092881829628677,0.0,0.0,39835,3.3086930911109613,3807
ENSG00000115461,IGFBP5,Gene Expression,0.3701347324863135,0.0,0.0,51641,5.747021260298621,4307
ENSG00000060749,QSER1,Gene Expression,0.37011868272288223,0.0,0.0,20007,1.6535818785281873,3046
ENSG00000158769,F11R,Gene Expression,0.3700052222369163,0.0,0.0,18436,1.436221560913743,2943
ENSG00000149418,ST14,Gene Expression,0.36997660222128775,0.0,0.0,13899,1.1127915218548567,2723
ENSG00000183844,FAM3B,Gene Expression,0.3698231820120438,0.0,0.0,4286,0.3334336917292831,1216
ENSG00000124882,EREG,Gene Expression,0.36972601962726603,0.0,0.0,1868,0.13107443428963184,478
ENSG00000165507,DEPP1,Gene Expression,0.3692338999011057,0.0,0.0,9714,2.689872892083912,3495
ENSG00000176842,IRX5,Gene Expression,0.3688953642004926,0.0,0.0,10856,0.7855536363953647,2273
ENSG00000181449,SOX2,Gene Expression,0.3686411060365526,0.0,0.0,5090,0.3584548694896811,1562
ENSG00000106333,PCOLCE,Gene Expression,0.3680646432467173,0.0,0.0,18350,4.068601439568739,4253
ENSG00000140285,FGF7,Gene Expression,0.3678800831663402,0.0,0.0,6510,1.9808298636776287,2884
ENSG00000067704,IARS2,Gene Expression,0.3654921842197177,0.0,0.0,27468,2.1979314311565314,3376
ENSG00000198231,DDX42,Gene Expression,0.3652408097968378,0.0,0.0,38066,3.1012769437288963,3664
ENSG00000132938,MTUS2,Gene Expression,0.36507865798837896,0.0,0.0,2844,0.18965750161297837,1149
ENSG00000095321,CRAT,Gene Expression,0.3645588488731083,0.0,0.0,17778,1.4356081991504641,2863
ENSG00000198909,MAP3K3,Gene Expression,0.363435030939467,0.0,0.0,31911,2.658060900873052,3668
ENSG00000152939,MARVELD2,Gene Expression,0.36325059134610826,0.0,0.0,8001,0.5481225863937056,2044
ENSG00000143153,ATP1B1,Gene Expression,0.3631934861479084,0.0,0.0,18211,1.433447225555113,2910
ENSG00000148773,MKI67,Gene Expression,0.3630761723024988,0.0,0.0,9220,0.6750508515322526,2184
ENSG00000127324,TSPAN8,Gene Expression,0.3630284448547042,0.0,0.0,5434,0.4559256940158675,1490
